Condition,Distance_km,Frequency_GHz,Bandwidth_MHz,Modulation,TxPower_dBm,Gain_dBi,RSSI_dBm,SNR_dB,BER,Availability_percent,Etat
Montagneux,33.65,32,28,16-QAM,24.15,31.16,-20.6,0,0.0740154360196044,99.9,KO
Montagneux,17.64,38,224,QPSK,22.4,26.16,1.11,6.87,0.0198452818624963,99.89,KO
Montagneux,4.63,13,112,16-QAM,17.54,20.05,18.59,21.48,8.17975225045194E-07,99.37,OK
Montagneux,12.45,32,28,QPSK,22.59,27.59,21.56,27.65,4.45742033518778E-07,99.35,OK
Montagneux,6.1,26,224,64-QAM,21.66,28.48,24.9,32.27,9.01527042476734E-07,92.45,OK
Montagneux,18.02,6,28,256-QAM,22.55,28.23,3.28,12.83,0.00045775109341917,97.01,Dégradé
Montagneux,42.12,32,14,QPSK,26.79,35.64,-23.37,0,0.0607144507965418,99.81,KO
Montagneux,19.1,4,56,8PSK,23.6,27.89,3.21,10.55,0.000380220910447375,99.09,Dégradé
Montagneux,18.01,6,112,64-QAM,21.62,29.91,14.91,20.1,8.14262098403349E-07,99.77,OK
Montagneux,38.92,23,56,QPSK,24.24,35.5,-33.43,0,0.00698739395608704,93.31,KO
Montagneux,12.43,23,28,QPSK,21.68,25.44,15.81,22.54,6.88851512706044E-07,99.7,OK
Montagneux,45.8,4,14,8PSK,25.55,31.57,-37.32,0,0.120543084474289,99.92,KO
Montagneux,36.77,18,56,16-QAM,25.26,36.71,-14.11,0,0.0472257578915059,99.8,KO
Montagneux,37.95,4,224,8PSK,26.41,31.33,-18.19,0,0.0481786420115642,99.79,KO
Montagneux,25.63,18,224,QPSK,24.38,36.2,9.17,18.33,0.000576865537588408,99.9,Dégradé
Montagneux,27.21,4,14,BPSK,26.65,33,-9.87,0,0.0267543106290435,99.79,KO
Montagneux,12.47,6,224,QPSK,22.53,27.4,13.49,21.46,4.44630999577116E-07,99.35,OK
Montagneux,37.43,13,224,16-QAM,26.38,32.31,-30.77,0,0.163950518617148,99.56,KO
Montagneux,41.46,8,112,16-QAM,26.41,36.99,-34.09,0,0.0170686706132373,90.57,KO
Montagneux,2.89,26,56,8PSK,19.47,24.05,29.23,39.08,2.47057915012532E-07,99.23,OK
Montagneux,12.68,8,112,QPSK,20.38,25.48,8.64,15.69,0.000408537318598684,99.07,Dégradé
Montagneux,3.94,80,28,16-QAM,19.66,22.01,27.31,28.68,5.66158039754485E-07,99.99,OK
Montagneux,2.24,23,28,QPSK,18.78,22.65,31.59,41,8.92126046541161E-07,99.98,OK
Montagneux,2.85,32,14,8PSK,18.34,22.25,21.3,24.88,7.49538722064388E-07,90.32,OK
Montagneux,2.97,6,56,64-QAM,19.15,20.92,19.7,26.55,7.0396084345412E-08,97.04,OK
Montagneux,37.81,4,224,QPSK,26.81,34.66,-27.63,0,0.0861148711320418,99.36,KO
Montagneux,48.82,18,56,BPSK,24.15,36.51,-45.83,0,0.178243536127001,99.1,KO
Montagneux,4.99,8,112,32-QAM,18.92,20.18,16.88,19.31,0.000427812631612796,96.18,Dégradé
Montagneux,13.48,23,14,QPSK,23.17,25.79,16.48,16.84,8.59796217407827E-05,99.61,Dégradé
Montagneux,44.81,26,112,16-QAM,24.16,38.84,-39.48,0,0.0428931326903788,95.79,KO
Montagneux,29.38,11,224,8PSK,25.03,38.8,-6.7,0,0.0693416676375151,99.69,KO
Montagneux,33.89,11,14,BPSK,24.49,30.21,-15.19,0,0.0206123886460566,99.76,KO
Montagneux,10.29,4,224,8PSK,20.36,28.79,14.09,20.69,6.39743614462979E-07,97.64,OK
Montagneux,25.46,8,112,8PSK,25.99,35.82,4.06,10.99,0.000256007406033895,99.54,Dégradé
Montagneux,13.23,38,224,QPSK,21.56,25.22,4.96,14.22,0.000861863423565078,91.05,Dégradé
Montagneux,17.63,26,56,QPSK,23.75,26.86,14.08,17.97,0.0000829486154944997,99.84,Dégradé
Montagneux,47.78,4,56,16-QAM,26.72,38.76,-31.07,0,0.0172532871638441,99.95,KO
Montagneux,44.56,11,224,8PSK,25.82,39.53,-33.91,0,0.0929874827394461,99.49,KO
Montagneux,46.01,4,56,16-QAM,26.29,36.42,-38.8,0,0.264962858374412,99.65,KO
Montagneux,48.87,38,112,16-QAM,25.02,31.95,-46.84,0,0.0208167099195691,99.78,KO
Montagneux,19.74,18,56,8PSK,23.55,28.95,7.39,13.78,0.00081301255151837,99.95,Dégradé
Montagneux,23.21,13,14,BPSK,26.18,33.73,6.84,11.73,0.000419673240110788,99.88,Dégradé
Montagneux,2.73,32,224,BPSK,17.78,20.42,19.97,22.52,8.84825256262336E-07,92.37,OK
Montagneux,2.33,4,56,16-QAM,19.04,21.89,30.94,33.98,6.06397259141826E-07,99.12,OK
Montagneux,10.42,6,14,256-QAM,21.04,27.56,19.45,20.36,7.23322409591204E-07,99.74,OK
Montagneux,49.04,11,56,BPSK,25.67,38.54,-37.75,0,0.160139934788772,99.91,KO
Montagneux,36.23,18,112,8PSK,25.26,33.19,-18.43,0,0.171731418315399,99.36,KO
Montagneux,21.89,4,56,BPSK,25.37,32.76,10.04,12.92,9.16319522416037E-05,99.78,Dégradé
Montagneux,39.24,8,56,8PSK,25.51,39.73,-15.46,0,0.0039815206423606,99.55,KO
Montagneux,10.26,8,56,QPSK,23.24,29.21,28.65,34.34,3.06195816413864E-07,99.84,OK
Montagneux,23.86,11,28,QPSK,24.54,37.8,9.25,14.86,0.00151071187779607,99.93,KO
Montagneux,10.47,23,112,BPSK,20.55,28.74,23.25,30.26,1.54107695862888E-07,99.55,OK
Montagneux,14.19,6,28,QPSK,21.21,28.82,9.56,16.38,0.000472417509317879,90.95,Dégradé
Montagneux,41.11,18,14,BPSK,26.53,36.41,-32.6,0,0.0794428368875627,99.84,KO
Montagneux,0.82,32,14,8PSK,18.91,24.58,31.97,32.81,4.87210998552666E-07,99.13,OK
Montagneux,49.19,32,14,QPSK,26.05,38.52,-37.36,0,0.163869089884503,99.51,KO
Montagneux,16.48,8,112,QPSK,23.67,26.29,2.82,10.91,0.000711325160460125,91.01,Dégradé
Montagneux,42.09,11,14,16-QAM,24.87,34.67,-41.08,0,0.0949146821442293,99.75,KO
Montagneux,38.22,38,14,QPSK,26.99,35.31,-27.52,0,0.0854863485333243,97.65,KO
Montagneux,15.11,38,14,8PSK,21.14,28.53,4.53,13.92,0.000830868929679576,90.42,Dégradé
Montagneux,45.62,23,224,8PSK,24.04,30.9,-40.52,0,0.19875874608013,99.68,KO
Montagneux,48.51,23,224,QPSK,26.08,34.43,-44.26,0,0.102817782178065,99.97,KO
Montagneux,21.86,4,112,16-QAM,26.52,38.33,8.04,10.66,0.000365805999748969,99.3,Dégradé
Montagneux,6.63,32,224,BPSK,23.96,28.13,28.92,30.93,3.39462384261836E-07,99.72,OK
Montagneux,15.98,18,224,QPSK,20.85,29.89,12.03,20.88,4.81714427591317E-07,99.86,OK
Montagneux,16.6,13,112,QPSK,23,25.93,10.03,17.18,0.000430629165142981,99.82,Dégradé
Montagneux,34.5,26,56,QPSK,25.75,33.52,-21.13,0,0.0589083980511121,92.83,KO
Montagneux,39.58,4,14,BPSK,24.3,30.63,-27.75,0,0.0903719454376465,99.63,KO
Montagneux,41.22,11,28,BPSK,24.98,30.98,-30.79,0,0.25677284205161,99.24,KO
Montagneux,14.6,18,224,64-QAM,22.83,25.09,14.35,17.35,0.000476144674674762,99.68,Dégradé
Montagneux,46.02,38,28,QPSK,26.85,31.73,-38.15,0,0.0322991594113338,99.87,KO
Montagneux,17.43,23,56,8PSK,23.14,27.51,12.39,17.46,7.66205779519379E-05,99.83,Dégradé
Montagneux,29.09,38,112,16-QAM,26.01,35.78,-10.04,0,0.00188211547292363,96.19,KO
Montagneux,38.24,26,14,16-QAM,25.83,37.29,-24.53,0,0.0136459215385901,92.88,KO
Montagneux,41.68,13,224,16-QAM,25.17,30.15,-31.98,0,0.19663905541442,99.67,KO
Montagneux,24.81,26,224,8PSK,25.69,37.76,2.28,3.65,0.0688794500082223,94.84,KO
Montagneux,41.95,32,224,BPSK,25.38,39.74,-29.42,0,0.0135510331772335,97.25,KO
Montagneux,34.59,23,14,16-QAM,26.96,31.58,-17.96,0,0.0922730482494369,99.58,KO
Montagneux,27.21,38,28,QPSK,25.57,37.06,-5.23,2.84,0.0975001644430258,92.09,KO
Montagneux,8.65,13,28,BPSK,22.19,25.46,15.09,21.77,3.65963249783593E-07,90.34,OK
Montagneux,25.08,6,28,QPSK,25.36,31.26,3.98,8.05,0.0139544174511963,99.8,KO
Montagneux,46.34,13,14,16-QAM,26.55,35.56,-43.55,0,0.128266234143703,99.59,KO
Montagneux,12.37,18,112,16-QAM,20.21,26.38,8.39,18.11,0.00010311025752564,92.62,Dégradé
Montagneux,7.24,4,28,16-QAM,23.05,27.33,30.28,34.17,5.96950826550643E-07,99.39,OK
Montagneux,19.54,32,112,16-QAM,20.46,29.21,7,7.55,0.0970432077719967,99.64,KO
Montagneux,24.25,11,224,16-QAM,26.22,30.05,-4.27,0,0.0849446470920354,99.61,KO
Montagneux,34.53,23,56,BPSK,25.77,32.1,-15.12,0,0.111327598200156,99.88,KO
Montagneux,39.19,13,112,16-QAM,26.45,33.56,-22.2,0,0.150043430697584,99.19,KO
Montagneux,36.92,32,224,16-QAM,26.75,31.71,-27.53,0,0.0213585789037023,91.07,KO
Montagneux,47.77,18,28,16-QAM,25.15,32.63,-43.7,0,0.130347470567022,99.77,KO
Montagneux,37.88,38,224,8PSK,26.64,38.04,-25.27,0,0.0373369882195961,99.63,KO
Montagneux,40.58,18,56,QPSK,24.49,38.78,-28.75,0,0.0140852328833139,93.05,KO
Montagneux,35.63,13,224,QPSK,26.94,33.85,-15.32,0,0.153372013479194,99.67,KO
Montagneux,7.01,23,14,64-QAM,21.07,28.07,31.23,38.68,7.19930597953552E-07,99.52,OK
Montagneux,43.49,13,14,QPSK,25.1,35.85,-38.92,0,0.172579147625552,99.93,KO
Montagneux,24.75,26,28,BPSK,25.19,33.43,3.67,12.61,0.00119206439323399,99.15,KO
Montagneux,45.2,23,28,8PSK,26.71,31.82,-44.8,0,0.0739226893997043,92.72,KO
Montagneux,35.73,18,28,16-QAM,26.26,37.05,-21.36,0,0.252487802102927,99.64,KO
Montagneux,16.5,4,112,16-QAM,20.67,28.28,7.98,10.5,0.000705861075899277,99.88,Dégradé
Montagneux,28.2,13,224,BPSK,24.92,31.93,-4.08,3.11,0.139666427592268,99.7,KO
Montagneux,23.69,18,14,BPSK,25.26,34.53,11.86,20.92,5.98711426360512E-07,99.77,OK
Montagneux,32.27,11,56,BPSK,25.68,32.5,-6.91,0,0.0452380865727426,99.61,KO
Montagneux,4.18,11,224,64-QAM,17.46,23.83,29.87,33.21,4.26820278072879E-07,99.76,OK
Montagneux,18.7,18,14,16-QAM,21.03,28.9,8.08,13.31,0.000259910941475726,99.2,Dégradé
Montagneux,27.3,4,28,BPSK,26.46,35.62,-7.52,0,0.0244704323611614,95.35,KO
Montagneux,27.34,4,14,BPSK,26.05,38.38,-2.7,5.6,0.0678137995469333,99.57,KO
Montagneux,5.86,4,224,16-QAM,21.52,28.47,33.48,40.66,7.14211444246891E-08,99.42,OK
Montagneux,45.86,4,224,QPSK,24.44,30.56,-45.41,0,0.0349741477045719,99.71,KO
Montagneux,48.5,26,56,16-QAM,25.12,34.69,-41.67,0,0.231464476136014,99.92,KO
Montagneux,43.42,13,112,BPSK,24.92,38.43,-35.48,0,0.0439124943660088,99.15,KO
Montagneux,28.88,11,224,8PSK,26.13,31.06,-5.06,0,0.109965358634763,99.93,KO
Montagneux,12.39,26,56,8PSK,22.37,29.04,20.26,26.22,2.79726986318068E-07,99.4,OK
Montagneux,32.82,13,224,16-QAM,25.89,39.05,-12.87,0,0.0363801134076405,90.11,KO
Montagneux,31.58,13,56,16-QAM,24.69,33.47,-15.52,0,0.103683005386228,99.93,KO
Montagneux,21.49,26,56,QPSK,26.83,34.47,7.17,10.18,0.000964923828809871,99.53,Dégradé
Montagneux,24.4,4,112,16-QAM,26.69,39.8,15.62,19.73,0.00068874056929754,99.95,Dégradé
Montagneux,37.74,11,14,QPSK,26.6,32.75,-19.68,0,0.127542049707741,99.94,KO
Montagneux,4.26,38,14,QPSK,17.05,23.55,18.11,19.87,0.000578697827680136,99.45,Dégradé
Montagneux,4.87,38,28,16-QAM,17.14,20.32,20.77,22.9,6.41829100596433E-07,99.87,OK
Montagneux,16.08,11,56,8PSK,20.35,27.02,6.83,7.06,0.0556497493889028,99.75,KO
Montagneux,30.93,11,56,16-QAM,24.89,35.95,-8.41,0,0.0408510583232278,99.49,KO
Montagneux,33.1,6,224,16-QAM,24.99,32.26,-13.79,0,0.119368894469723,99.76,KO
Montagneux,14.46,4,112,64-QAM,21.91,25.58,16.87,22.15,8.04207420322946E-07,99.96,OK
Montagneux,21.22,23,56,QPSK,25.53,39.07,19.01,20.52,6.12024918921077E-07,99.12,OK
Montagneux,32.1,32,14,16-QAM,26.02,36.93,-6.35,0,0.0253600145244555,99.81,KO
Montagneux,47.08,23,14,8PSK,26.83,32.06,-44.09,0,0.0590176033095401,99.09,KO
Montagneux,17.61,4,56,8PSK,21.27,27.84,1.45,2.48,0.0204044783641377,99.63,KO
Montagneux,31.98,18,14,16-QAM,25.3,31.1,-12.15,0,0.149459832175229,99.9,KO
Montagneux,18.35,4,224,QPSK,20.32,28.81,9.06,17.2,0.00030346310329328,99.72,Dégradé
Montagneux,20.92,32,224,8PSK,25.62,33.21,3.79,12.74,0.00215622184199521,99.64,KO
Montagneux,30.83,8,28,8PSK,25.43,33.81,-17.56,0,0.142544208529787,99.57,KO
Montagneux,40.7,32,28,BPSK,26.05,36.57,-24.43,0,0.152670057608901,99.28,KO
Montagneux,45.83,26,56,BPSK,25.41,34.63,-43.88,0,0.0404017596758949,95.52,KO
Montagneux,11.25,26,112,16-QAM,20.97,27.67,14.78,17.38,0.000525559675254881,99.64,Dégradé
Montagneux,42.48,11,224,16-QAM,24.96,36.57,-37.75,0,0.0865024859260801,96.98,KO
Montagneux,1.01,13,224,QPSK,19.13,24.44,35.82,44.94,7.39459196587429E-07,99.49,OK
Montagneux,24.24,4,14,8PSK,24.99,35.7,0.17,6.85,0.193306021831205,99.42,KO
Montagneux,28.28,11,28,8PSK,24.59,35.21,-1.45,8.02,0.00412386707057615,99.74,KO
Montagneux,12.52,18,14,64-QAM,21.27,26.1,13.75,15.14,0.000530497281327008,99.77,Dégradé
Montagneux,14.5,23,224,QPSK,22.84,27.87,17.42,18.48,0.000356644019495611,99.26,Dégradé
Montagneux,13.47,32,224,BPSK,22.22,29.87,24.66,27.31,8.56690367182341E-08,99.52,OK
Montagneux,31.16,32,28,8PSK,25.78,31.78,-10.32,0,0.13708726420372,99.94,KO
Montagneux,35.1,38,14,8PSK,25.53,37.29,-19.15,0,0.192203202267777,99.1,KO
Montagneux,45.3,11,28,8PSK,26.33,35.42,-42.75,0,0.0230605977532513,92.96,KO
Montagneux,3.74,80,14,64-QAM,17.45,22.65,18.69,24.23,3.6559156745083E-07,96.14,OK
Montagneux,28.26,23,14,BPSK,24.5,32.59,-8.43,0,0.207677400120058,99.88,KO
Montagneux,36.73,11,224,16-QAM,24.57,33.32,-27.98,0,0.0606863836282201,96.51,KO
Montagneux,5.4,23,28,8PSK,21.14,26.52,33.35,39.4,1.65192412242219E-07,99.31,OK
Montagneux,44.2,26,112,QPSK,26.3,32.05,-36.52,0,0.120420003160469,99.74,KO
Montagneux,5.16,26,224,BPSK,23.1,28.3,29.45,38.23,9.46018343272321E-07,99.78,OK
Montagneux,37.04,26,112,QPSK,26.6,32.26,-19.2,0,0.0793805033355703,99.17,KO
Montagneux,40.27,26,14,8PSK,25.26,38.22,-25.11,0,0.0250521933479023,99.57,KO
Montagneux,9.57,32,14,16-QAM,22.15,25.31,21.44,29.11,4.41945345245389E-08,99.91,OK
Montagneux,20.81,26,14,8PSK,25.52,37.91,20.38,29.94,5.09462414838383E-07,99.6,OK
Montagneux,15.64,18,14,64-QAM,20.58,25.87,10.81,19.75,0.000759809076593182,99.92,Dégradé
Montagneux,32.66,4,28,BPSK,24.08,34.73,-8.79,0,0.070891383372342,99.53,KO
Montagneux,20.77,6,28,16-QAM,25.64,36.66,13.9,21.01,6.87557693193633E-08,99.95,OK
Montagneux,46.29,13,112,BPSK,25.4,37.17,-42.15,0,0.0592415739068113,99.71,KO
Montagneux,9.26,26,28,32-QAM,22.71,27.46,23.05,28.4,3.76552470883952E-08,99.57,OK
Montagneux,34.99,8,224,QPSK,26.17,36.39,-20.44,0,0.0354049916281332,99.28,KO
Montagneux,21.85,18,28,8PSK,24.72,34.16,3.23,3.69,0.0843475836717821,99.59,KO
Montagneux,5.75,11,14,QPSK,23.69,29.45,37.59,47.22,5.55975368000041E-07,99.34,OK
Montagneux,38.21,4,112,BPSK,25.21,38.41,-14.84,0,0.0211763268577769,99.82,KO
Montagneux,6.77,18,28,QPSK,23.53,25.61,29.94,30.43,3.56979600928728E-07,99.52,OK
Montagneux,20.64,8,14,QPSK,24.13,33.37,15.79,17.64,0.000129270753633672,99.51,Dégradé
Montagneux,34.5,4,28,8PSK,26.57,38.35,-17.35,0,0.0602891380441993,99.29,KO
Montagneux,29.09,6,28,BPSK,26.82,30.28,-4.62,0,0.0330407650270292,99.56,KO
Montagneux,15.67,4,28,BPSK,20.39,25.85,9.6,19.26,0.000845213171243154,99.95,Dégradé
Montagneux,13.07,18,14,QPSK,20.16,26.45,16.25,21.54,2.99943148743235E-07,99.88,OK
Montagneux,20.15,38,112,16-QAM,26.86,30.99,6.2,14.81,0.000752445907277729,99.83,Dégradé
Montagneux,12.97,38,14,32-QAM,23.63,26.2,11.6,13.82,0.00056771167910332,94.99,Dégradé
Montagneux,23.49,23,56,8PSK,26.62,33.97,2.12,6.26,0.04025991846327,91.33,KO
Montagneux,28.88,13,224,16-QAM,24.88,32.57,-2.93,1.18,0.0275274264162246,99.81,KO
Montagneux,48.67,13,28,16-QAM,26.24,34.03,-45.19,0,0.119195108705079,99.56,KO
Montagneux,38.56,38,56,QPSK,25.44,35.56,-17.28,0,0.0245576582794284,99.68,KO
Montagneux,47.6,32,28,BPSK,26.77,35.08,-38.66,0,0.176838945772881,99.83,KO
Montagneux,3.81,80,28,16-QAM,17.6,24.58,24.73,28.68,5.15655854114681E-07,99.7,OK
Montagneux,19.69,32,56,BPSK,22.6,28.42,1.68,6.18,0.0146139235113972,99.48,KO
Montagneux,25.24,13,14,BPSK,24.2,34.24,-8.49,0,0.0136552971764811,97.12,KO
Montagneux,0.85,23,28,8PSK,17.71,24.41,36.73,46.62,5.4311016673673E-07,99.99,OK
Montagneux,1.6,70,14,16-QAM,19.68,20.1,22.28,30.69,5.05481955118958E-07,96.21,OK
Montagneux,27.61,38,56,8PSK,25.16,30.78,-3.57,2.54,0.070339201617862,99.57,KO
Montagneux,16.07,4,28,64-QAM,21.09,29.69,15.25,16.76,3.75337822854367E-05,99.57,Dégradé
Montagneux,1.63,4,112,QPSK,19.57,24.05,31.52,40.36,2.80907056682013E-07,99.21,OK
Montagneux,8.74,8,28,QPSK,22.01,27.31,31.5,34.09,9.81062094502697E-07,99.87,OK
Montagneux,38.18,8,56,8PSK,25.51,37.93,-17.06,0,0.0267009333468501,99.94,KO
Montagneux,43.49,13,14,BPSK,25.78,34.69,-35.21,0,0.160874110335881,99.79,KO
Montagneux,38.86,13,56,16-QAM,24.37,31.18,-22.53,0,0.0488181658390554,99.65,KO
Montagneux,6.88,6,56,8PSK,20.21,28.13,18.88,26.42,3.22812159069643E-07,95.53,OK
Montagneux,15.38,11,14,256-QAM,21.99,27.98,18.83,20.57,6.00581380972408E-07,99.64,OK
Montagneux,26.26,13,224,8PSK,24.34,32.64,-9.66,0,0.0289555750249484,99.12,KO
Montagneux,35.55,4,224,8PSK,24.68,30.27,-28.47,0,0.0827345380312618,99.18,KO
Montagneux,7.48,32,28,16-QAM,22.32,26.76,25.32,25.61,6.38051200954653E-07,99.27,OK
Montagneux,6.75,13,28,BPSK,22.87,27.78,33.92,36.52,7.38248760576407E-07,99.72,OK
Montagneux,35.12,4,28,16-QAM,26.83,36.57,-22.27,0,0.0575379604500999,97.75,KO
Montagneux,17.72,13,224,QPSK,20.88,28.17,13.37,15.36,0.000277702655866437,99.82,Dégradé
Montagneux,19.42,13,112,16-QAM,23.52,27.37,6.85,14.66,0.000162570853672096,99.86,Dégradé
Montagneux,14.18,4,56,8PSK,23.82,25.76,9.63,10.27,0.000776919870729299,96.89,Dégradé
Montagneux,24.54,18,28,QPSK,24.76,38.49,13.51,22.87,7.42491332375796E-08,99.8,OK
Montagneux,31.04,32,224,BPSK,24.09,35.11,-6.39,0,0.0957209131607787,99.28,KO
Montagneux,3.55,23,112,QPSK,18.18,23.75,21.56,30.41,8.5956322122715E-07,93.8,OK
Montagneux,15.81,32,112,32-QAM,22.36,27.97,6.3,14.55,0.000873873682655216,91.14,Dégradé
Montagneux,31.17,38,112,8PSK,25.48,30.3,-18.2,0,0.0143064660173308,99.39,KO
Montagneux,48.61,13,224,QPSK,24.04,30.08,-47.39,0,0.0997329074326535,99.66,KO
Montagneux,39.26,23,28,16-QAM,26.15,38.17,-27.51,0,0.23025886670642,99.45,KO
Montagneux,15.02,18,14,BPSK,20.59,26.14,11.54,17.06,0.000269093964899449,99.15,Dégradé
Montagneux,35.21,18,28,QPSK,26.57,32.06,-22.96,0,0.0690927429753496,95.73,KO
Montagneux,36.91,6,56,BPSK,24.69,36.58,-12.84,0,0.0229378694858461,99.6,KO
Montagneux,26.02,32,28,16-QAM,26.04,33.79,1.63,8.6,0.212168020660443,99.59,KO
Montagneux,11.66,18,56,QPSK,23.03,25.92,11.72,12.51,0.000907049467960172,95.25,Dégradé
Montagneux,30.71,6,224,QPSK,25.5,32.04,-13.22,0,0.0754365784226366,99.77,KO
Montagneux,38.12,26,56,QPSK,25.79,30.2,-35.45,0,0.0945690755101275,93.93,KO
Montagneux,17.41,23,14,QPSK,23.27,29.7,12.9,22.34,2.26966385714021E-07,99.29,OK
Montagneux,47.86,11,224,BPSK,24.3,37.72,-37.35,0,0.0183987759335507,99.8,KO
Montagneux,42.91,8,224,8PSK,24.51,36.08,-30.47,0,0.0933064795883203,99.74,KO
Montagneux,35.36,4,28,QPSK,25.33,36.1,-11.04,0,0.0409189377351324,99.58,KO
Montagneux,31.49,4,224,BPSK,25.93,35.24,-5.11,3.79,0.0793130702179443,99.65,KO
Montagneux,19.63,23,56,8PSK,23.8,25.75,-1.28,5.98,0.0152377967880849,91.29,KO
Montagneux,23.48,13,224,8PSK,24.45,39.29,7.31,10.29,4.82488267208824E-05,99.38,Dégradé
Montagneux,23.81,23,56,16-QAM,24.97,34,3.63,5.02,0.146227362245501,99.27,KO
Montagneux,24.47,18,28,QPSK,26.74,36.19,12.67,16.86,0.00059065955535906,99.57,Dégradé
Montagneux,49.6,11,224,BPSK,25.39,31.12,-43.91,0,0.00931531139487664,99.59,KO
Montagneux,46.92,38,28,16-QAM,25.24,31.25,-48.58,0,0.0755987559256697,91.37,KO
Montagneux,14.88,18,112,BPSK,23.37,26.17,10.07,17.42,0.000989608297631143,99.46,Dégradé
Montagneux,27.2,23,224,16-QAM,24.59,37.62,-0.65,0,0.0638516683709263,99.28,KO
Montagneux,47.68,8,224,QPSK,26.51,35.33,-38.89,0,0.184715670343356,99.25,KO
Montagneux,25.76,26,14,8PSK,26.96,30.3,-5.83,0,0.207451453686517,99.73,KO
Montagneux,2.08,38,56,64-QAM,18.66,23.41,23.7,30.99,9.73341227459989E-07,92.3,OK
Montagneux,43.44,6,14,16-QAM,25.85,37.74,-33.2,0,0.202460560917549,99.37,KO
Montagneux,1.94,23,14,64-QAM,17.77,22,27.26,28.2,5.66412521094422E-07,99.65,OK
Montagneux,36.08,23,224,QPSK,25.5,39.82,-14.45,0,0.0917923969365496,99.76,KO
Montagneux,11.19,11,14,QPSK,23.63,26.17,22.38,32.33,4.56085888457375E-07,99.7,OK
Montagneux,12.66,11,112,16-QAM,22.36,26.29,13.4,14.54,0.000782008873149195,99.16,Dégradé
Montagneux,23.58,6,14,QPSK,25.51,36.25,3.92,12.09,0.00117032477626113,99.34,KO
Montagneux,44.6,13,112,QPSK,26.37,39.32,-30.3,0,0.0562441865295985,99.8,KO
Montagneux,33.93,23,14,BPSK,24.54,31.5,-21.52,0,0.128259046203768,99.61,KO
Montagneux,8.26,26,224,BPSK,21.82,25.79,29.83,30.4,5.58811521092151E-09,99.56,OK
Montagneux,20.99,13,112,16-QAM,24.76,33.55,12.85,15.61,0.000743923900308509,99.24,Dégradé
Montagneux,32.76,11,224,QPSK,25.31,34.09,-9.12,0,0.0995384780568815,99.73,KO
Montagneux,33.58,6,56,QPSK,25.5,33.74,-20.77,0,0.174914465772329,99.4,KO
Montagneux,25.07,32,14,16-QAM,26.03,39.91,7.37,14.5,0.001168852792382,99.89,KO
Montagneux,11.71,4,224,256-QAM,22.56,28.16,27.04,32.52,8.15949412720053E-07,99.53,OK
Montagneux,16.03,18,112,16-QAM,23.74,26.85,2.55,11.66,9.46767303231514E-05,93.52,Dégradé
Montagneux,14,6,28,8PSK,23.15,28.79,17.51,19.55,0.000877208949243196,99.69,Dégradé
Montagneux,37.41,38,56,QPSK,25.71,35.15,-15.15,0,0.0764194055352431,99.99,KO
Montagneux,31.69,4,112,8PSK,24.55,32.91,-7.27,0.11,0.0673765597066318,99.55,KO
Montagneux,12.36,32,112,BPSK,20.96,29.84,17.87,26.35,9.54242776947924E-07,99.15,OK
Montagneux,32.68,23,112,8PSK,25.92,33.13,-10.51,0,0.212372750594027,99.51,KO
Montagneux,37.1,8,14,QPSK,24.67,33.25,-29.76,0,0.0548676944100949,99.13,KO
Montagneux,6.48,11,56,16-QAM,21.95,28.74,26.32,29.72,2.05592389428783E-07,99.1,OK
Montagneux,5.7,13,28,64-QAM,20.22,27.45,33.75,38.95,8.99222888363944E-07,99.8,OK
Montagneux,4.85,18,56,QPSK,18.03,23.74,17.27,19.14,0.000863582462951593,99.33,Dégradé
Montagneux,24.83,6,28,8PSK,24.63,39.51,10.84,15.07,0.0014515911641799,99.4,KO
Montagneux,32.21,8,14,8PSK,26.44,32.75,-15.16,0,0.148386937236217,99.38,KO
Montagneux,6.19,26,28,256-QAM,20.97,28.55,35.99,37.3,1.44773977443392E-07,99.62,OK
Montagneux,30.52,13,56,8PSK,26.63,33.65,-3.69,0,0.010016080451386,99.91,KO
Montagneux,23.71,4,112,8PSK,25.17,30.86,1.04,8.01,0.0805096649239815,99.51,KO
Montagneux,43.87,18,14,BPSK,24.16,32.06,-44.87,0,0.0188183862703986,92.1,KO
Montagneux,30.22,4,224,8PSK,25.36,30.58,-9.56,0,0.124895630283569,99.66,KO
Montagneux,17.32,8,224,BPSK,22.56,25.29,9.09,10.52,0.000299852341520551,99.29,Dégradé
Montagneux,29.49,26,224,8PSK,24.19,39.91,-3.11,0,0.0065218273640719,99.47,KO
Montagneux,43.48,18,14,16-QAM,25.56,33.89,-42.88,0,0.0321590368576168,92.41,KO
Montagneux,43.91,6,14,8PSK,25.74,35.33,-36.98,0,0.0370510338420536,99.01,KO
Montagneux,38.42,6,56,8PSK,24.91,39.58,-26.84,0,0.15467403673041,99.06,KO
Montagneux,44.32,32,112,BPSK,25.63,36.71,-37.19,0,0.0930222457044122,95.79,KO
Montagneux,16.75,4,28,8PSK,20.47,27.77,12.73,18.6,0.000896709202574964,99.79,Dégradé
Montagneux,26.23,23,56,QPSK,25.28,31.07,-7.53,2.17,0.0461056661599437,99.8,KO
Montagneux,23.46,38,14,QPSK,25.19,35.5,1.65,9.43,0.132655872735001,99.37,KO
